0,10.83175277709961,10.822295188903809,18.73167586326599
0,4.208119869232178,4.208764553070068,160.95209121704102
0,4.208119869232178,4.208764553070068,10.12956190109253
0,4.208119869232178,4.208764553070068,12.518959283828735
0,4.208119869232178,4.208764553070068,10.290337800979614
50,1.2752231359481812,1.245753288269043,174.66557908058167
0,3.204218864440918,3.1516966819763184,12.28200387954712
50,3.077908515930176,3.0275509357452393,37.942476987838745
0,3.2039954662323,3.1512765884399414,50.769339084625244
50,3.0706286430358887,3.0233678817749023,120.60455799102783
0,3.211444616317749,3.148249626159668,1.8057804107666016
50,3.0738272666931152,3.0218639373779297,22.70275616645813
100,2.7160069942474365,2.6906185150146484,44.08743405342102
0,3.2042670249938965,3.1434576511383057,30.694727897644043
50,3.029728412628174,2.980137586593628,50.90927600860596
100,2.654479742050171,2.626955270767212,69.96457409858704
150,2.557138681411743,2.540433168411255,89.68019890785217
200,2.4915051460266113,2.4717676639556885,107.30493903160095
250,2.3836252689361572,2.3589653968811035,127.19498610496521
300,2.2405755519866943,2.215017318725586,145.4333279132843
350,2.1187798976898193,2.100729465484619,163.24572491645813
400,2.022486448287964,2.047072649002075,181.4347460269928
450,1.9911266565322876,1.966355562210083,198.89842200279236
500,1.911868691444397,1.9039504528045654,216.89694595336914
550,1.8586317300796509,1.8585562705993652,235.61068081855774
600,1.8099578619003296,1.8143854141235352,254.2408390045166
650,1.762862205505371,1.7720319032669067,272.18540596961975
700,1.711176872253418,1.750052809715271,289.72379088401794
750,1.686537742614746,1.7007032632827759,307.251424074173
800,1.6678506135940552,1.6790456771850586,324.71527886390686
850,1.639449119567871,1.635465145111084,342.1451909542084
900,1.6190011501312256,1.619704008102417,360.66194796562195
950,1.5805108547210693,1.6053866147994995,378.37627696990967
1000,1.5935848951339722,1.5787343978881836,395.8257040977478
1050,1.5523988008499146,1.5644736289978027,413.7517840862274
1100,1.5386748313903809,1.557405948638916,431.0692391395569
0,3.2042670249938965,3.1434576511383057,3.0398740768432617
50,3.029728412628174,2.980137586593628,23.374174118041992
100,2.654479742050171,2.626955270767212,41.06229114532471
150,2.557138681411743,2.540433168411255,58.71270799636841
200,2.4915051460266113,2.4717676639556885,76.28435015678406
250,2.3836252689361572,2.3589653968811035,93.93383193016052
300,2.2405755519866943,2.215017318725586,111.4690010547638
350,2.1187798976898193,2.100729465484619,129.13105702400208
400,2.022486448287964,2.047072649002075,146.78851199150085
450,1.9911266565322876,1.966355562210083,164.4641990661621
500,1.911868691444397,1.903950810432434,182.13128781318665
550,1.8586317300796509,1.8585562705993652,199.70221090316772
600,1.8099578619003296,1.8143855333328247,217.29625296592712
650,1.762862205505371,1.7720319032669067,234.60516786575317
700,1.711176872253418,1.7500526905059814,252.02607607841492
750,1.686537742614746,1.7007032632827759,269.56548595428467
800,1.6678506135940552,1.6790456771850586,286.9798548221588
850,1.639449119567871,1.635465145111084,304.41515707969666
900,1.6190011501312256,1.619704008102417,321.76882100105286
950,1.5805108547210693,1.6053866147994995,339.25233697891235
1000,1.5935848951339722,1.5787343978881836,357.2155821323395
1050,1.5523988008499146,1.5644736289978027,374.5782811641693
1100,1.5386748313903809,1.557405948638916,392.1810450553894
0,4.222697734832764,4.222772598266602,1.1761810779571533
50,3.964064836502075,3.9743001461029053,16.9997820854187
100,3.208436965942383,3.189587354660034,30.969258069992065
150,3.0375561714172363,3.0420989990234375,44.99985194206238
200,2.9044997692108154,2.9114227294921875,59.235963106155396
250,2.712418794631958,2.723867416381836,73.27314496040344
300,2.548261880874634,2.5649259090423584,87.19700407981873
350,2.4363253116607666,2.4189722537994385,101.2623131275177
400,2.302910804748535,2.300874948501587,115.36653113365173
450,2.216231107711792,2.2379791736602783,129.361976146698
500,2.1600725650787354,2.1720778942108154,143.37095022201538
550,2.120312452316284,2.116887092590332,158.11125707626343
600,2.067862033843994,2.065849781036377,172.2960560321808
650,2.0234246253967285,2.033945322036743,186.57206916809082
700,1.990898847579956,1.9922593832015991,200.6307430267334
750,1.963594913482666,1.9720776081085205,214.6735441684723
800,1.9244235754013062,1.9219250679016113,228.80048823356628
850,1.8820990324020386,1.9073487520217896,242.95369696617126
900,1.8524484634399414,1.880998969078064,258.05573296546936
950,1.84421706199646,1.8587844371795654,273.7631690502167
1000,1.8144676685333252,1.8474737405776978,287.91514015197754
1050,1.7847293615341187,1.8354474306106567,302.1781768798828
0,4.219143867492676,4.218858242034912,1.1543622016906738
50,3.0901405811309814,3.089108467102051,24.319952249526978
100,2.8191967010498047,2.799240827560425,46.262707233428955
150,2.5699663162231445,2.5617432594299316,68.39576411247253
200,2.3843932151794434,2.4069013595581055,90.43202805519104
250,2.272662878036499,2.2699155807495117,112.53034901618958
300,2.175363063812256,2.1644012928009033,134.4718360900879
350,2.073608160018921,2.081348180770874,156.51488518714905
400,2.008563756942749,2.0312395095825195,178.6161150932312
450,1.942964792251587,1.9967412948608398,200.6933512687683
500,1.893155574798584,1.9299883842468262,222.7848300933838
550,1.887784719467163,1.914319634437561,244.9317512512207
600,1.8500438928604126,1.8714860677719116,266.8684010505676
650,1.7938483953475952,1.8603380918502808,288.8648009300232
700,1.7778831720352173,1.8255016803741455,312.4312391281128
750,1.7540098428726196,1.8126983642578125,334.59857296943665
800,1.7236911058425903,1.7800782918930054,357.0802171230316
850,1.6893279552459717,1.7726426124572754,379.3017499446869
900,1.6669726371765137,1.7441314458847046,401.43651032447815
950,1.6553106307983398,1.7347843647003174,423.4079051017761
1000,1.6361385583877563,1.7326184511184692,445.34466314315796
